id,score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
YMwyS,-1,540254880787,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.693147,0,1,0,0,0,0,0,0,4,2.484907,0.000000,0.000000
kO6Jb,-1,16493544388496,0.000000,1,2.484907,2.772589,0.000000,0.000000,0.000000,0,0,2.564949,0,1,0,0,1,0,0,0,0,1.386294,0.000000,0.000000
aS6Jg,-1,80552311102,0.000000,1,3.555348,2.890372,0.000000,0.000000,0.000000,0,0,2.708050,0,1,0,0,1,0,0,0,0,1.945910,0.000000,0.000000
XUWjc,+1,476774989900,2.943533,1,3.610918,3.295837,97.000000,0.000000,0.000000,0,0,3.433987,1,1,0,0,0,0,0,0,2,1.386294,0.000000,0.000000
ThgiM,-1,50635542783,1.741764,1,2.197225,2.995732,0.000000,0.000000,0.000000,0,0,2.397895,0,1,0,1,0,0,0,0,4,1.945910,0.000000,0.000000
B4s0Z,-1,233223053526,0.000000,1,5.749393,4.174387,0.000000,0.000000,0.000000,0,0,2.079442,1,1,1,0,0,0,0,0,3,2.197225,0.000000,0.000000
R2738,-1,10648511241736,1.348127,0,1.791759,1.609438,0.000000,0.000000,0.000000,0,0,4.127134,1,1,0,0,0,1,5,0,6,3.401197,0.000000,0.000000
CFUwD,+1,1440223295,3.550307,1,2.197225,2.197225,0.000000,0.000000,0.000000,0,0,1.945910,0,1,0,0,0,0,0,0,7,2.484907,0.000000,0.000000
qD9UU,-1,2168733709534,0.000000,1,3.178054,4.584967,0.000000,0.000000,0.000000,0,0,3.496508,2,1,0,0,1,0,0,0,0,1.098612,0.000000,0.000000
1WdWx,+1,34819783463,1.666494,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,5.393628,0,1,0,0,0,1,1,0,1,2.079442,0.000000,0.000000
XrJKZ,-1,530268405688,1.434944,1,3.637586,3.951244,0.000000,0.000000,0.000000,0,0,3.332205,0,1,0,1,0,1,0,0,1,2.079442,0.000000,0.000000
yUy5c,-1,4321377006,1.784664,1,3.258097,1.609438,0.000000,0.000000,0.000000,0,0,5.049856,3,1,0,0,1,0,0,0,1,2.772589,0.000000,0.000000
2c2NW,+1,3657856556607,1.518958,1,4.060443,6.594413,0.000000,0.000000,0.000000,1,0,2.302585,1,1,0,0,1,0,0,0,9,4.454347,0.000000,0.000000
vQXNX,+1,79476517859,1.846046,1,3.465736,3.496508,0.000000,0.000000,0.000000,0,0,5.056246,3,1,0,1,0,1,1,0,5,2.302585,0.000000,0.000000
THUA7,+1,1899463343,3.153410,1,0.000000,0.693147,0.000000,0.000000,0.000000,0,0,2.944439,0,1,0,1,0,0,0,0,5,2.397895,0.000000,0.000000
F7jdI,+1,4042522430908,3.217484,1,2.944439,2.564949,0.000000,0.000000,0.000000,0,0,3.091042,1,1,0,0,1,0,1,0,2,2.079442,0.000000,0.000000
LYngu,+1,7259239074627,2.934510,1,2.944439,4.574711,0.000000,0.000000,0.000000,0,0,3.091042,2,1,0,0,1,0,0,0,4,2.302585,0.000000,0.000000
Xb17L,-1,3062605191534,0.000000,1,3.258097,3.295837,0.000000,0.000000,0.000000,0,0,1.609438,0,1,0,1,0,0,0,0,2,2.302585,0.000000,0.000000
vlcOS,-1,2741557,0.000000,1,1.609438,1.791759,0.000000,0.000000,0.000000,0,0,2.397895,1,0,0,0,0,0,0,0,2,1.386294,0.000000,0.000000
BrbZn,+1,171992046,1.741764,1,1.791759,3.091042,0.000000,0.000000,0.000000,0,1,0.693147,0,1,0,0,0,0,0,0,2,0.693147,0.000000,0.000000
x2VFh,-1,573807886,3.422674,1,5.236442,5.433722,90.000000,0.000000,0.000000,0,0,4.189655,4,1,0,0,1,0,2,0,6,3.044522,0.000000,0.000000
RIu8v,+1,1160022072090,3.252030,1,3.496508,3.258097,95.000000,0.000000,0.000000,0,0,4.532599,5,1,0,0,1,1,0,0,2,1.791759,0.000000,0.000000
cjCA6,+1,2439629235,1.803211,1,0.000000,1.386294,0.000000,0.000000,0.000000,0,0,2.079442,0,1,0,0,1,0,0,0,3,2.302585,0.000000,0.000000
F9cxL,-1,695107621381,0.000000,1,5.402677,5.220356,23.333333,1.256617,1.370675,0,0,3.433987,2,1,0,0,0,1,1,0,2,3.951244,0.000000,0.000000
2BcVg,+1,485252719,1.745981,0,0.693147,0.000000,0.000000,0.000000,0.000000,0,0,3.555348,0,1,0,1,1,1,0,0,3,2.484907,0.000000,0.000000
IKRf6,-1,1341703672,1.322126,1,5.720312,5.298317,0.000000,0.000000,0.000000,0,0,2.079442,0,0,0,0,0,0,0,0,0,1.386294,0.000000,0.000000
tMNig,-1,182658475,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,2.079442,0,1,0,0,0,0,0,0,1,1.945910,0.000000,0.000000
a2egu,-1,41049995274,0.000000,1,3.784190,2.564949,0.000000,1.616216,0.000000,0,0,3.555348,0,1,0,0,1,0,0,0,4,2.708050,0.000000,0.000000
OmtZ0,-1,7205016636384,0.000000,1,3.761200,2.639057,48.333333,1.966677,0.000000,0,0,3.951244,1,1,0,0,1,1,0,0,5,2.890372,0.000000,0.000000
zrnDT,-1,418553886262,2.225319,1,5.429346,4.521789,0.000000,0.000000,0.000000,0,0,4.276666,5,1,0,0,0,1,0,0,39,5.332719,0.000000,0.000000
gbpQ3,+1,8554452233,0.000000,1,5.204007,6.317165,85.714286,0.000000,0.000000,0,0,3.044522,0,1,0,0,0,0,0,0,11,2.708050,0.000000,0.000000
KsJIe,-1,690621246445,1.200679,1,0.000000,2.197225,45.000000,0.000000,0.000000,0,1,3.258097,0,1,0,1,0,0,0,0,1,1.609438,0.000000,0.000000
sEA6c,-1,88982017591,1.747368,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,2.079442,0,1,0,0,1,1,0,0,3,2.995732,0.000000,0.000000
mvsWr,+1,11236968812143,1.812659,1,3.295837,2.564949,0.000000,0.000000,0.000000,0,0,4.836282,2,1,0,0,1,0,0,0,3,2.397895,0.000000,0.000000
bh0zN,+1,97638389711,4.037287,1,3.367296,4.094345,0.000000,0.000000,0.000000,0,0,4.955827,3,1,0,0,1,1,0,0,6,2.397895,0.000000,0.000000
U82sk,+1,5619997444555,2.168208,1,3.931826,2.397895,0.000000,0.000000,0.000000,0,0,3.637586,2,1,0,0,1,0,1,0,3,2.197225,0.000000,0.000000
zxyrv,-1,11603518568023,0.000000,1,5.680173,4.718499,81.666667,1.616216,0.000000,0,0,3.970292,1,1,0,0,1,0,0,0,10,2.890372,0.000000,0.000000
k6Atn,+1,5066293015449,2.411165,1,4.248495,4.532599,0.000000,0.000000,0.000000,0,0,4.060443,3,0,0,0,0,0,0,0,2,1.945910,0.000000,0.000000
QltlK,+1,29241939025,1.993937,1,3.135494,3.135494,0.000000,0.000000,0.000000,0,0,6.870053,41,1,0,0,1,1,2,0,5,2.639057,0.000000,0.000000
DQrBB,-1,492330089503,1.741764,1,3.828641,3.951244,0.000000,0.000000,0.000000,0,0,4.304065,1,1,0,0,1,1,0,0,4,1.791759,0.000000,0.000000
FspUr,+1,840594969,2.146252,1,3.891820,3.637586,0.000000,0.000000,0.000000,0,0,3.663562,4,1,0,0,0,0,0,0,1,1.098612,0.000000,0.000000
79Ci4,+1,5807436227515,1.741764,1,2.772589,4.060443,0.000000,0.000000,0.000000,0,0,3.713572,1,1,0,0,0,1,2,0,9,2.944439,0.000000,0.000000
dAuDn,-1,46911756718,0.000000,0,1.791759,1.609438,0.000000,0.000000,0.000000,0,0,3.663562,1,1,0,0,1,0,0,0,10,2.995732,0.000000,0.000000
dF4nr,+1,1283128292974,2.127657,1,2.708050,5.768321,67.000000,0.000000,0.000000,0,0,3.465736,0,1,0,0,0,1,1,0,6,3.044522,0.000000,0.000000
YpsZ0,-1,615320465531,1.330176,1,1.386294,1.098612,0.000000,0.000000,0.000000,0,0,3.367296,2,1,0,0,1,0,0,0,0,1.791759,0.000000,0.000000
kDAHB,+1,17033596225,1.973274,1,3.295837,3.496508,0.000000,0.000000,0.000000,0,0,4.043051,2,1,0,0,1,0,0,0,2,1.945910,0.000000,0.000000
siBkl,+1,1772545626,3.579244,1,3.044522,5.459586,0.000000,0.000000,0.000000,0,0,3.583519,2,1,0,0,1,0,0,0,4,2.708050,0.000000,0.000000
KOaxX,+1,6275177926072,1.706317,1,3.465736,4.753590,60.000000,0.000000,0.000000,0,0,4.465908,4,1,0,0,0,0,0,0,49,5.347108,0.000000,0.000000
cG0Ww,-1,14830017853402,0.000000,1,5.332719,6.084499,55.000000,0.000000,0.000000,0,1,2.564949,2,1,1,0,0,0,0,0,2,1.386294,0.000000,0.000000
I8dDc,+1,5671623425976,3.007544,1,3.931826,5.135798,74.000000,0.000000,0.000000,0,0,5.541264,5,1,0,0,0,1,0,0,7,3.496508,0.000000,0.000000
zI3Xs,+1,845373378129,0.000000,1,3.806662,4.007333,0.000000,0.000000,0.000000,0,0,4.094345,3,1,0,0,0,0,0,0,2,1.609438,0.000000,0.000000
33YSg,+1,4411026582,2.144497,1,4.644391,5.017280,0.000000,0.000000,0.000000,0,0,3.806662,5,1,0,0,1,0,0,0,1,1.098612,0.000000,0.000000
bmeho,-1,6472625122975,0.000000,1,4.976734,4.304065,0.000000,0.000000,1.689824,0,0,2.079442,0,1,0,1,1,0,0,0,0,1.386294,0.000000,0.000000
CHvrs,+1,73804163648,3.469050,1,4.709530,4.787492,85.000000,0.000000,0.000000,1,0,8.375860,219,1,0,0,1,1,47,0,15,4.304065,0.000000,0.000000
hoTQ5,-1,237879633,1.348127,1,1.945910,2.079442,0.000000,0.000000,0.000000,0,0,3.850148,0,0,0,0,0,1,1,0,56,5.375278,0.000000,0.000000
OOftV,-1,4338118827,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,4.499810,0,0,0,0,0,0,0,0,3,2.302585,0.000000,0.000000
WRdUN,-1,3198799804,2.812966,1,3.135494,2.944439,0.000000,0.000000,0.000000,0,0,3.988984,0,1,0,0,1,0,0,0,1,1.098612,0.000000,0.000000
1ZF2Y,+1,10361117386288,3.138751,1,4.330733,4.442651,0.000000,0.000000,0.000000,0,0,3.970292,0,1,0,0,1,0,0,0,11,2.833213,0.000000,0.000000
HAgAE,-1,8429854584,1.406818,1,4.543295,4.077537,0.000000,0.000000,0.000000,0,1,1.609438,0,1,0,0,0,0,0,0,1,1.098612,0.000000,0.000000
3zVtz,+1,263150570456,2.316629,0,2.397895,1.791759,0.000000,0.000000,0.000000,0,0,2.397895,0,1,0,0,1,0,0,0,2,2.833213,0.000000,0.000000
Tr8GD,+1,15284871906798,3.813401,1,3.761200,3.367296,58.333333,0.000000,0.000000,0,0,4.382027,3,1,0,0,1,1,0,0,17,4.897840,0.000000,0.000000
QU7Ge,-1,8640801423404,1.289762,1,5.278115,4.304065,67.000000,0.000000,6.107161,0,0,3.828641,0,1,0,0,1,0,0,0,3,2.397895,0.000000,0.000000
mtfyX,-1,5617948940004,0.000000,0,0.000000,1.945910,74.000000,0.000000,0.000000,0,1,0.693147,0,0,0,0,0,0,0,0,1,1.098612,0.000000,0.000000
k7wPz,-1,171964981017,1.616883,1,3.850148,4.418841,0.000000,0.000000,0.000000,0,0,1.791759,0,0,0,0,0,0,0,0,6,2.197225,0.000000,0.000000
nT1XQ,-1,168920050,1.329100,1,0.693147,0.693147,0.000000,0.000000,0.000000,0,0,2.302585,0,0,0,0,0,0,0,0,3,2.197225,0.000000,0.000000
hqmRU,-1,319777308,0.000000,1,1.609438,1.098612,0.000000,0.000000,0.000000,0,0,2.772589,0,0,0,0,0,0,0,0,3,1.945910,0.000000,0.000000
ib988,+1,94397876488,1.875948,1,2.833213,3.555348,0.000000,0.000000,0.000000,1,0,2.197225,0,1,0,0,1,0,1,0,2,2.890372,0.000000,0.000000
CfRrh,+1,383573615,1.194685,1,2.079442,3.688879,0.000000,0.000000,0.000000,0,0,3.850148,2,1,0,0,0,0,0,0,2,2.890372,0.000000,0.000000
aOeQ0,+1,8891911324868,2.107695,1,2.564949,2.944439,0.000000,0.000000,0.000000,1,0,4.574711,5,1,0,0,1,1,7,0,7,2.890372,0.000000,0.000000
lixOv,+1,4324913663,5.157205,1,1.386294,2.944439,0.000000,0.000000,0.000000,0,0,3.806662,0,1,0,0,0,1,0,0,4,2.639057,0.000000,0.000000
usQ0D,-1,91739165229,1.645119,1,0.000000,2.079442,0.000000,0.000000,0.000000,0,0,2.302585,0,1,0,0,1,0,0,0,1,1.791759,0.000000,0.000000
ZwOQu,-1,11820388655018,2.429486,1,2.833213,3.850148,0.000000,0.000000,0.000000,0,0,2.079442,0,1,0,1,1,0,0,0,0,2.833213,0.000000,0.000000
nhR9y,-1,254098448843,2.030061,1,3.258097,3.583519,0.000000,0.000000,0.000000,0,0,2.564949,0,1,0,0,1,0,0,0,1,2.397895,0.000000,0.000000
mg8oW,+1,118379749740,2.751876,1,3.401197,4.919981,0.000000,0.000000,0.000000,0,0,2.833213,0,1,0,0,0,1,2,0,1,1.609438,0.000000,0.000000
wCcBl,+1,955184055037,5.235150,1,5.176150,5.493061,95.000000,0.000000,0.000000,0,1,5.736572,15,1,0,0,1,1,1,0,8,3.258097,0.000000,0.000000
bvQSW,-1,15783394598537,1.378063,1,5.062595,3.091042,0.000000,0.000000,0.000000,0,0,3.091042,0,1,0,1,0,0,0,0,7,3.663562,0.000000,0.000000
FeNWb,-1,150733693803,0.000000,1,5.407172,4.127134,54.000000,0.000000,0.000000,0,0,1.945910,1,1,0,0,0,0,1,0,9,3.806662,0.000000,0.000000
QVsvj,+1,25623080498,0.000000,1,4.248495,4.624973,43.333333,0.000000,0.000000,3,0,2.639057,0,1,0,0,0,0,0,0,13,4.356709,0.000000,0.000000
RECeh,-1,11263813034469,1.689824,1,3.091042,0.693147,0.000000,0.000000,0.000000,0,0,5.010635,3,1,0,0,1,1,0,0,32,5.983936,0.000000,0.000000
FITaL,-1,13559112733,0.000000,1,1.098612,0.693147,0.000000,0.000000,0.000000,0,0,3.091042,1,1,0,0,1,0,0,0,2,1.791759,0.000000,0.000000
q7KE5,+1,12975593471630,5.050606,1,4.859812,6.167516,0.000000,0.000000,0.000000,0,0,4.189655,2,1,0,1,0,1,1,0,2,1.609438,0.000000,0.000000
jqhqN,+1,5019657385294,3.357453,1,4.043051,4.382027,0.000000,0.000000,0.000000,0,0,3.784190,2,1,0,0,1,0,1,0,1,1.098612,0.000000,0.000000
BfHY1,+1,319092097733,1.737664,1,2.564949,2.944439,47.500000,0.000000,0.000000,0,0,3.610918,1,1,0,0,1,0,0,0,13,4.465908,0.000000,0.000000
KYb8Y,+1,355758305832,1.955709,1,4.564348,4.852030,0.000000,0.000000,0.000000,0,0,3.931826,2,1,0,0,1,0,0,0,13,4.976734,0.000000,0.000000
uQsLR,-1,977964041076,1.550939,1,5.049856,5.170484,0.000000,0.000000,0.000000,0,1,4.465908,6,1,1,1,0,1,0,0,2,1.945910,0.000000,0.000000
BYwbJ,-1,704112331721,0.000000,1,3.828641,3.401197,0.000000,0.000000,0.000000,0,0,1.791759,0,1,0,0,0,0,0,0,5,3.583519,0.000000,0.000000
FB7KP,+1,8676524047,2.593794,1,4.969813,4.859812,0.000000,0.000000,0.000000,0,0,5.958425,17,1,0,0,1,1,2,0,5,2.302585,0.000000,0.000000
YXLxB,-1,273027293822,1.890606,1,3.931826,3.135494,0.000000,0.000000,0.000000,0,0,3.091042,1,1,0,0,1,0,0,0,2,1.386294,0.000000,0.000000
f5Ir1,+1,15624549179951,4.063090,1,5.181784,5.438079,0.000000,0.000000,0.000000,0,0,6.196444,26,1,0,0,0,1,3,0,5,3.688879,0.000000,0.000000
TTim8,-1,7779037215068,1.304076,1,2.484907,2.564949,0.000000,0.000000,0.000000,0,1,3.091042,0,1,0,0,1,0,0,0,3,1.945910,0.000000,0.000000
bcA4o,-1,85279156075,0.000000,1,0.000000,1.386294,87.777778,0.000000,0.000000,0,0,3.970292,1,1,0,0,1,0,0,0,2,1.945910,0.000000,0.000000
kmvFw,+1,179448945025,3.221224,1,2.079442,3.044522,0.000000,0.000000,0.000000,0,0,5.231109,8,1,0,0,1,0,0,0,5,2.079442,0.000000,0.000000
Q0QIZ,+1,6950237134544,1.292041,1,4.204693,4.430817,70.000000,0.000000,0.000000,1,0,2.772589,0,0,0,0,1,0,0,0,6,2.564949,0.000000,0.000000
CIeU9,-1,278296630629,1.193351,1,2.995732,2.772589,0.000000,0.000000,0.000000,0,0,2.397895,0,1,0,0,1,0,0,0,10,2.772589,0.000000,0.000000
fuIE2,-1,694017156765,0.000000,1,3.332205,4.574711,0.000000,0.000000,1.212317,1,0,3.688879,0,1,0,0,1,1,0,0,5,2.302585,0.000000,0.000000
GDtHx,-1,66089550437,1.359161,1,5.545177,6.492240,0.000000,0.000000,0.000000,0,1,2.484907,3,1,1,0,0,0,0,0,11,3.526361,0.000000,0.000000
90Ctw,+1,4557846692188,4.037356,1,4.007333,5.634790,78.571429,0.000000,0.000000,0,0,5.545177,34,1,0,0,1,1,3,0,3,3.663562,0.000000,0.000000
Wp42v,+1,1164860614,0.000000,1,5.356586,3.970292,0.000000,0.000000,0.000000,0,0,1.098612,0,0,0,0,0,0,0,0,1,1.386294,0.000000,0.000000
pCsvO,+1,15057043756464,3.214285,1,4.820282,5.420535,0.000000,0.000000,0.000000,0,0,4.521789,3,1,0,0,1,0,0,0,4,3.258097,0.000000,0.000000
ro5AQ,+1,691863844594,4.879802,1,3.526361,3.784190,0.000000,0.000000,0.000000,0,0,3.526361,1,1,0,0,1,1,0,0,3,2.197225,0.000000,0.000000
CoUSy,+1,21678799304480,3.812744,1,5.273000,5.141664,0.000000,0.000000,0.000000,0,0,3.044522,0,1,0,0,1,0,1,0,6,2.639057,0.000000,0.000000
clL0F,+1,221778923729,2.350802,1,4.912655,4.770685,0.000000,0.000000,0.000000,0,0,2.079442,0,1,0,0,0,0,0,0,1,1.098612,0.000000,0.000000
bAE0o,+1,1914147397365,1.922585,1,3.555348,3.332205,0.000000,0.000000,0.000000,0,0,3.178054,1,1,0,0,0,0,0,0,29,4.836282,0.000000,0.000000
dhIEn,+1,1178569346751,0.000000,1,3.713572,3.912023,0.000000,0.000000,0.000000,0,0,1.386294,0,0,0,0,0,0,0,0,2,1.386294,0.000000,0.000000
cNR1n,+1,3591197163169,1.762849,1,3.637586,3.988984,0.000000,0.000000,0.000000,0,0,3.401197,0,0,0,1,0,0,1,0,1,2.484907,0.000000,0.000000
OBjLY,-1,121442945,0.000000,1,2.302585,2.079442,0.000000,0.000000,1.851696,0,0,3.367296,0,1,0,1,0,0,1,0,2,1.945910,0.000000,0.000000
ICzxV,+1,9953098131,1.847169,1,2.302585,2.564949,71.428571,0.000000,0.000000,0,0,2.772589,1,1,0,0,1,0,0,0,3,1.791759,0.000000,0.000000
jnkIu,-1,90685181045,0.000000,1,3.258097,2.833213,0.000000,0.000000,0.000000,0,0,2.079442,0,1,0,0,0,0,0,0,3,3.295837,0.000000,0.000000
Wj3IW,+1,4905068758993,0.000000,1,4.753590,5.351858,77.500000,0.000000,0.000000,0,1,3.044522,0,1,0,0,0,0,1,0,9,3.637586,0.000000,0.000000
BxK0L,-1,2271001595304,1.848722,1,4.356709,3.135494,0.000000,0.000000,0.000000,0,0,2.639057,0,1,0,0,1,0,0,0,2,3.828641,0.000000,0.000000
cxtBj,-1,261788145,0.000000,0,0.000000,0.000000,0.000000,0.000000,1.814432,1,0,3.044522,0,1,0,0,1,0,0,0,3,4.521789,0.000000,0.000000
eoMxV,-1,1709216768,0.000000,1,1.791759,1.791759,0.000000,0.000000,0.000000,0,0,2.484907,0,0,0,0,0,0,0,0,0,2.197225,0.000000,0.000000
xnFZM,+1,86946118806,4.021704,1,3.091042,3.555348,90.000000,0.000000,0.000000,0,0,3.912023,2,1,0,0,1,1,0,0,8,2.708050,0.000000,0.000000
wBH2E,+1,7837967450220,4.290342,1,4.127134,4.477337,75.000000,0.000000,0.000000,0,0,5.613128,17,1,0,0,1,1,0,0,15,4.762174,0.000000,0.000000
u0PhW,-1,5180684138184,0.000000,1,4.812184,5.267858,0.000000,0.000000,0.000000,0,0,0.693147,0,1,0,0,0,0,0,0,1,1.791759,0.000000,0.000000
l4SHc,+1,5229915510011,2.334112,1,3.135494,3.135494,0.000000,0.000000,0.000000,0,0,1.791759,0,1,0,0,1,0,0,0,4,2.302585,0.000000,0.000000
Ypkas,-1,110632250325,0.000000,1,6.398595,5.837730,0.000000,0.000000,0.000000,0,0,4.025352,4,1,0,1,1,0,0,0,4,2.890372,0.000000,0.000000
OJUTG,+1,9814135715184,1.708080,1,0.000000,0.693147,50.000000,0.000000,0.000000,0,0,3.091042,0,1,0,0,0,0,0,0,6,2.197225,0.000000,0.000000
cuCjc,-1,1411204056,0.000000,0,1.098612,1.945910,0.000000,0.000000,0.000000,0,0,3.178054,1,1,0,0,1,0,0,0,1,1.386294,0.000000,0.000000
HbOXh,+1,3759818642561,2.073310,1,4.025352,3.850148,0.000000,0.000000,0.000000,0,0,0.693147,0,0,0,0,0,0,1,0,2,2.397895,0.000000,0.000000
qkLyY,-1,1124076085,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1.098612,0,1,0,0,0,0,0,0,5,2.708050,0.000000,0.000000
ZCi8r,+1,5941860736550,1.978373,1,4.025352,4.127134,0.000000,0.000000,0.000000,0,0,3.465736,0,1,0,0,1,0,1,0,23,4.584967,0.000000,0.000000
4TC0S,-1,4038747669,3.013074,1,2.564949,1.945910,0.000000,0.000000,0.000000,0,0,3.465736,0,1,0,0,0,1,1,0,148,6.584791,0.000000,0.000000
cwLAc,+1,5722141103,0.000000,1,4.553877,5.411646,0.000000,0.000000,0.000000,0,0,4.624973,3,1,0,0,1,1,1,0,6,2.708050,0.000000,0.000000
WC1gR,+1,11952317221536,4.376286,1,3.951244,4.510860,69.000000,0.000000,0.000000,0,0,5.087596,11,1,0,0,1,1,1,0,1,1.945910,0.000000,0.000000
wj8i7,+1,149160191463,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,4.962845,11,1,0,0,0,0,0,0,6,2.302585,0.000000,0.000000
jtN4m,+1,6257352835893,2.397326,1,3.295837,3.465736,0.000000,0.000000,0.000000,0,0,0.693147,0,0,0,0,0,0,1,0,1,2.079442,0.000000,0.000000
E807S,+1,2196208973351,2.268220,1,1.609438,2.484907,0.000000,0.000000,0.000000,0,0,2.564949,0,1,0,1,0,0,1,0,2,1.386294,0.000000,0.000000
BwGYY,-1,745860212409,0.000000,1,5.590987,4.564348,66.000000,0.000000,0.000000,0,0,2.197225,0,1,0,0,0,0,0,0,4,3.091042,0.000000,0.000000
BmD94,+1,8966212734122,3.094739,1,3.713572,3.688879,94.000000,0.000000,0.000000,0,0,4.499810,4,1,0,0,1,1,1,0,1,1.098612,0.000000,0.000000
szSEs,+1,81633712133,3.002047,1,5.746203,4.875197,77.000000,0.000000,0.000000,0,0,2.944439,3,1,0,0,1,0,0,0,3,2.639057,0.000000,0.000000
6ee4r,+1,2081594123,2.171780,1,4.276666,5.323010,0.000000,0.000000,0.000000,0,0,0.693147,0,0,0,1,0,0,1,0,22,4.094345,0.000000,0.000000
KzbkX,-1,1134579040842,1.342808,1,0.000000,0.000000,0.000000,0.000000,4.006357,1,0,2.833213,1,0,0,1,0,0,0,0,0,2.197225,0.000000,0.000000
MlKQb,-1,40784197276,0.000000,1,4.356709,4.430817,0.000000,0.000000,1.689824,0,0,3.295837,3,0,0,0,1,0,0,0,2,3.258097,0.000000,0.000000
CDvKh,-1,4093416435,1.284965,1,2.708050,3.044522,0.000000,0.000000,0.000000,0,0,2.079442,1,0,0,0,1,0,0,0,1,3.806662,0.000000,0.000000
u82MA,-1,683586146024,0.000000,1,1.609438,3.637586,0.000000,2.567478,0.000000,0,0,4.060443,2,1,0,0,0,0,1,0,1,1.609438,0.000000,0.000000
i20zP,+1,1301162864284,2.831372,1,4.844187,4.753590,0.000000,0.000000,0.000000,0,0,3.555348,1,1,0,0,0,1,1,0,13,4.330733,0.000000,0.000000
17IZs,-1,432890056,0.000000,1,0.693147,0.693147,0.000000,0.000000,0.000000,0,0,3.806662,1,1,0,0,1,0,0,0,11,3.401197,0.000000,0.000000
Jbuz5,+1,8999230357965,1.729988,1,3.761200,4.543295,0.000000,0.000000,0.000000,0,1,5.921578,26,0,0,1,0,1,1,0,2,1.609438,0.000000,0.000000
igccD,+1,147391575644,2.049018,1,2.197225,2.302585,0.000000,0.000000,0.000000,0,0,4.532599,0,1,0,0,1,0,0,0,4,3.135494,0.000000,0.000000
EYYeD,-1,1034115209,1.389471,1,1.609438,0.000000,0.000000,0.000000,0.000000,0,0,1.098612,0,1,0,0,0,0,0,0,4,2.197225,0.000000,0.000000
oNqaM,+1,8711314887868,2.309147,1,2.639057,3.044522,0.000000,0.000000,0.000000,0,0,4.615121,4,1,0,0,1,0,0,0,7,3.496508,0.000000,0.000000
ozeg7,+1,121125883450,2.092963,1,4.644391,4.025352,0.000000,0.000000,0.000000,0,0,4.454347,0,1,0,0,1,0,0,0,3,1.791759,0.000000,0.000000
TYAwa,-1,347948909,1.689824,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,2.890372,1,1,0,0,0,0,0,0,0,1.609438,0.000000,0.000000
rNZrC,+1,4750305303125,1.788158,1,4.219508,4.736198,0.000000,0.000000,0.000000,0,0,3.610918,4,1,0,0,0,0,0,0,1,1.609438,0.000000,0.000000
53MFR,+1,1399319034563,3.004712,1,4.644391,4.007333,63.750000,0.000000,0.000000,0,0,2.079442,0,1,0,0,0,0,1,0,6,2.944439,0.000000,0.000000
mul7G,+1,240115383309,1.225214,1,0.000000,1.098612,0.000000,0.000000,0.000000,0,0,2.890372,0,1,0,0,0,1,0,0,10,3.091042,0.000000,0.000000
jedX7,+1,622437741,1.741764,1,0.000000,0.693147,0.000000,0.000000,0.000000,0,0,2.708050,0,0,0,0,0,1,4,0,6,2.708050,0.000000,0.000000
ItrLP,-1,225549310610,0.000000,1,2.708050,2.484907,0.000000,0.000000,0.000000,0,1,5.811141,11,1,0,1,0,1,0,0,7,2.484907,0.000000,0.000000
tXwDM,-1,3467048891,1.960701,1,5.613128,5.068904,0.000000,0.000000,0.000000,0,0,3.295837,1,1,0,0,1,0,0,0,16,4.060443,0.000000,0.000000
TeTI0,+1,1837137086,1.741764,1,0.000000,1.098612,0.000000,0.000000,0.000000,0,0,3.044522,2,1,0,0,1,0,0,0,1,1.609438,0.000000,0.000000
RK8Hp,-1,26989411,0.000000,1,1.098612,1.098612,0.000000,0.000000,0.000000,0,0,3.496508,0,1,0,1,0,0,0,0,2,2.772589,0.000000,0.000000
Msdeh,-1,248848642286,0.000000,1,3.465736,3.218876,0.000000,5.105809,0.000000,0,0,1.386294,0,0,0,0,0,0,0,0,5,2.302585,0.000000,0.000000
KzQ0V,+1,174611060601,2.847983,1,3.761200,3.555348,70.000000,0.000000,0.000000,0,0,5.783825,6,1,0,0,1,1,0,0,1,2.197225,0.000000,0.000000
5EDCy,+1,1117884755255,2.238725,1,2.995732,2.397895,0.000000,0.000000,0.000000,0,0,2.944439,0,1,0,0,0,1,1,0,9,3.737670,0.000000,0.000000
9k8zr,-1,7955499356885,0.000000,1,4.317488,5.056246,0.000000,0.000000,0.000000,1,0,3.526361,0,1,0,0,1,0,0,0,1,2.397895,0.000000,0.000000
s5KkU,+1,10747365369105,3.006565,1,4.007333,4.454347,90.000000,0.000000,0.000000,0,0,4.025352,3,1,0,0,0,1,2,0,2,1.791759,0.000000,0.000000
s556F,-1,163082065647,0.000000,1,3.178054,2.397895,0.000000,0.000000,0.000000,0,0,3.135494,0,1,0,0,1,0,0,0,2,2.079442,0.000000,0.000000
